me.cx.vy.ct.ce.rg.hl.AsyncNodeManager	VOXY_PERF async_node copy_batches=1425 avg_copy_batch=59 max_copy_batch=424 copy_dispatch_batches=1507 avg_copy_dispatched_per_tick=56 max_copy_dispatched_per_tick=256 pending_copy_remaining=0 pending_result_age_ticks=0 sync_wait_events=241 result_copy_entries=8 result_scatter_entries=16 request_inflight_deferred=12 request_rerun_executed=12 copy_budget_per_tick=256 chunked_copy_enabled=true sync_wait_threshold_copies=320 warn_threshold_copies=500
me.cx.vy.ct.ce.rg.ul.UploadStream	VOXY_PERF upload_stream coherent=true buffer_bytes=67108864 used_bytes=6560 remaining_bytes=67102304 threshold_bytes=8388608 queued_frames=1 pending_copies=0 glfinish_stalls=0 backpressure_observations=0
me.cx.vy.ct.ce.rg.ul.UploadStream	VOXY_PERF upload_stream coherent=true buffer_bytes=67108864 used_bytes=6560 remaining_bytes=67102304 threshold_bytes=8388608 queued_frames=1 pending_copies=0 glfinish_stalls=0 backpressure_observations=0
me.cx.vy.ct.ce.rg.hl.AsyncNodeManager	VOXY_PERF async_node copy_batches=1448 avg_copy_batch=58 max_copy_batch=424 copy_dispatch_batches=1530 avg_copy_dispatched_per_tick=55 max_copy_dispatched_per_tick=256 pending_copy_remaining=0 pending_result_age_ticks=0 sync_wait_events=241 result_copy_entries=8 result_scatter_entries=16 request_inflight_deferred=12 request_rerun_executed=12 copy_budget_per_tick=256 chunked_copy_enabled=true sync_wait_threshold_copies=320 warn_threshold_copies=500
me.cx.vy.ct.ce.rg.ul.UploadStream	VOXY_PERF upload_stream coherent=true buffer_bytes=67108864 used_bytes=3280 remaining_bytes=67105584 threshold_bytes=8388608 queued_frames=1 pending_copies=0 glfinish_stalls=0 backpressure_observations=0
me.cx.vy.ct.ce.rg.hl.AsyncNodeManager	VOXY_PERF async_node copy_batches=1470 avg_copy_batch=57 max_copy_batch=424 copy_dispatch_batches=1552 avg_copy_dispatched_per_tick=54 max_copy_dispatched_per_tick=256 pending_copy_remaining=0 pending_result_age_ticks=0 sync_wait_events=241 result_copy_entries=8 result_scatter_entries=16 request_inflight_deferred=12 request_rerun_executed=12 copy_budget_per_tick=256 chunked_copy_enabled=true sync_wait_threshold_copies=320 warn_threshold_copies=500
me.cx.vy.ct.ce.rg.ul.UploadStream	VOXY_PERF upload_stream coherent=true buffer_bytes=67108864 used_bytes=6560 remaining_bytes=67102304 threshold_bytes=8388608 queued_frames=1 pending_copies=0 glfinish_stalls=0 backpressure_observations=0
me.cx.vy.ct.ce.rg.hl.AsyncNodeManager	VOXY_PERF async_node copy_batches=1493 avg_copy_batch=57 max_copy_batch=424 copy_dispatch_batches=1575 avg_copy_dispatched_per_tick=54 max_copy_dispatched_per_tick=256 pending_copy_remaining=0 pending_result_age_ticks=0 sync_wait_events=241 result_copy_entries=8 result_scatter_entries=16 request_inflight_deferred=12 request_rerun_executed=12 copy_budget_per_tick=256 chunked_copy_enabled=true sync_wait_threshold_copies=320 warn_threshold_copies=500
me.cx.vy.ct.ce.rg.ul.UploadStream	VOXY_PERF upload_stream coherent=true buffer_bytes=67108864 used_bytes=6560 remaining_bytes=67102304 threshold_bytes=8388608 queued_frames=1 pending_copies=0 glfinish_stalls=0 backpressure_observations=0
me.cx.vy.ct.ce.rg.hl.AsyncNodeManager	VOXY_PERF async_node copy_batches=1514 avg_copy_batch=56 max_copy_batch=424 copy_dispatch_batches=1596 avg_copy_dispatched_per_tick=53 max_copy_dispatched_per_tick=256 pending_copy_remaining=0 pending_result_age_ticks=0 sync_wait_events=241 result_copy_entries=8 result_scatter_entries=16 request_inflight_deferred=12 request_rerun_executed=12 copy_budget_per_tick=256 chunked_copy_enabled=true sync_wait_threshold_copies=320 warn_threshold_copies=500
me.cx.vy.ct.ce.rg.ul.UploadStream	VOXY_PERF upload_stream coherent=true buffer_bytes=67108864 used_bytes=6560 remaining_bytes=67102304 threshold_bytes=8388608 queued_frames=1 pending_copies=0 glfinish_stalls=0 backpressure_observations=0
me.cx.vy.ct.ce.rg.hl.AsyncNodeManager	VOXY_PERF async_node copy_batches=1536 avg_copy_batch=55 max_copy_batch=424 copy_dispatch_batches=1618 avg_copy_dispatched_per_tick=52 max_copy_dispatched_per_tick=256 pending_copy_remaining=0 pending_result_age_ticks=0 sync_wait_events=241 result_copy_entries=8 result_scatter_entries=16 request_inflight_deferred=12 request_rerun_executed=12 copy_budget_per_tick=256 chunked_copy_enabled=true sync_wait_threshold_copies=320 warn_threshold_copies=500
me.cx.vy.ct.ce.rg.ul.UploadStream	VOXY_PERF upload_stream coherent=true buffer_bytes=67108864 used_bytes=6560 remaining_bytes=67102304 threshold_bytes=8388608 queued_frames=1 pending_copies=0 glfinish_stalls=0 backpressure_observations=0
me.cx.vy.ct.ce.rg.hl.AsyncNodeManager	VOXY_PERF async_node copy_batches=1558 avg_copy_batch=55 max_copy_batch=424 copy_dispatch_batches=1640 avg_copy_dispatched_per_tick=52 max_copy_dispatched_per_tick=256 pending_copy_remaining=0 pending_result_age_ticks=0 sync_wait_events=241 result_copy_entries=8 result_scatter_entries=16 request_inflight_deferred=12 request_rerun_executed=12 copy_budget_per_tick=256 chunked_copy_enabled=true sync_wait_threshold_copies=320 warn_threshold_copies=500
me.cx.vy.ct.ce.rg.ul.UploadStream	VOXY_PERF upload_stream coherent=true buffer_bytes=67108864 used_bytes=5456 remaining_bytes=67103408 threshold_bytes=8388608 queued_frames=1 pending_copies=0 glfinish_stalls=0 backpressure_observations=0
me.cx.vy.ct.ce.rg.hl.AsyncNodeManager	VOXY_PERF async_node copy_batches=1580 avg_copy_batch=54 max_copy_batch=424 copy_dispatch_batches=1662 avg_copy_dispatched_per_tick=51 max_copy_dispatched_per_tick=256 pending_copy_remaining=0 pending_result_age_ticks=0 sync_wait_events=241 result_copy_entries=9 result_scatter_entries=18 request_inflight_deferred=12 request_rerun_executed=12 copy_budget_per_tick=256 chunked_copy_enabled=true sync_wait_threshold_copies=320 warn_threshold_copies=500
me.cx.vy.ct.ce.rg.ul.UploadStream	VOXY_PERF upload_stream coherent=true buffer_bytes=67108864 used_bytes=3280 remaining_bytes=67105584 threshold_bytes=8388608 queued_frames=1 pending_copies=0 glfinish_stalls=0 backpressure_observations=0
me.cx.vy.ct.ce.rg.hl.AsyncNodeManager	VOXY_PERF async_node copy_batches=1603 avg_copy_batch=53 max_copy_batch=424 copy_dispatch_batches=1685 avg_copy_dispatched_per_tick=51 max_copy_dispatched_per_tick=256 pending_copy_remaining=0 pending_result_age_ticks=0 sync_wait_events=241 result_copy_entries=8 result_scatter_entries=16 request_inflight_deferred=12 request_rerun_executed=12 copy_budget_per_tick=256 chunked_copy_enabled=true sync_wait_threshold_copies=320 warn_threshold_copies=500
me.cx.vy.ct.ce.rg.ul.UploadStream	VOXY_PERF upload_stream coherent=true buffer_bytes=67108864 used_bytes=6560 remaining_bytes=67102304 threshold_bytes=8388608 queued_frames=1 pending_copies=0 glfinish_stalls=0 backpressure_observations=0
me.cx.vy.ct.ce.rg.hl.AsyncNodeManager	VOXY_PERF async_node copy_batches=1626 avg_copy_batch=53 max_copy_batch=424 copy_dispatch_batches=1708 avg_copy_dispatched_per_tick=50 max_copy_dispatched_per_tick=256 pending_copy_remaining=0 pending_result_age_ticks=0 sync_wait_events=241 result_copy_entries=9 result_scatter_entries=18 request_inflight_deferred=12 request_rerun_executed=12 copy_budget_per_tick=256 chunked_copy_enabled=true sync_wait_threshold_copies=320 warn_threshold_copies=500
me.cx.vy.ct.ce.rg.ul.UploadStream	VOXY_PERF upload_stream coherent=true buffer_bytes=67108864 used_bytes=6560 remaining_bytes=67102304 threshold_bytes=8388608 queued_frames=1 pending_copies=0 glfinish_stalls=0 backpressure_observations=0
me.cx.vy.ct.ce.rg.hl.AsyncNodeManager	VOXY_PERF async_node copy_batches=1648 avg_copy_batch=52 max_copy_batch=424 copy_dispatch_batches=1730 avg_copy_dispatched_per_tick=49 max_copy_dispatched_per_tick=256 pending_copy_remaining=0 pending_result_age_ticks=0 sync_wait_events=241 result_copy_entries=8 result_scatter_entries=16 request_inflight_deferred=12 request_rerun_executed=12 copy_budget_per_tick=256 chunked_copy_enabled=true sync_wait_threshold_copies=320 warn_threshold_copies=500
me.cx.vy.cn.wd.WorldSection	VOXY_PERF world_section_cache pool_size=19 allocations=178035 hits=175965 misses=2070 offers=175985 rejects=0 hit_pct=98.83
me.cx.vy.ct.ce.rg.bg.RenderDataFactory	Missing model summary: 24 misses in last 5s (591 unique IDs total, fallback model 1)
me.cx.vy.ct.ce.rg.ul.UploadStream	VOXY_PERF upload_stream coherent=true buffer_bytes=67108864 used_bytes=9840 remaining_bytes=67099024 threshold_bytes=8388608 queued_frames=2 pending_copies=0 glfinish_stalls=0 backpressure_observations=0
me.cx.vy.ct.ce.rg.hl.AsyncNodeManager	VOXY_PERF async_node copy_batches=1686 avg_copy_batch=52 max_copy_batch=424 copy_dispatch_batches=1771 avg_copy_dispatched_per_tick=50 max_copy_dispatched_per_tick=256 pending_copy_remaining=0 pending_result_age_ticks=0 sync_wait_events=248 result_copy_entries=8 result_scatter_entries=16 request_inflight_deferred=12 request_rerun_executed=12 copy_budget_per_tick=256 chunked_copy_enabled=true sync_wait_threshold_copies=320 warn_threshold_copies=500
me.cx.vy.ct.ce.rg.ul.UploadStream	VOXY_PERF upload_stream coherent=true buffer_bytes=67108864 used_bytes=5536 remaining_bytes=67103328 threshold_bytes=8388608 queued_frames=1 pending_copies=0 glfinish_stalls=0 backpressure_observations=0
me.cx.vy.ct.ce.rg.hl.AsyncNodeManager	VOXY_PERF async_node copy_batches=1709 avg_copy_batch=52 max_copy_batch=424 copy_dispatch_batches=1794 avg_copy_dispatched_per_tick=49 max_copy_dispatched_per_tick=256 pending_copy_remaining=0 pending_result_age_ticks=0 sync_wait_events=248 result_copy_entries=8 result_scatter_entries=16 request_inflight_deferred=12 request_rerun_executed=12 copy_budget_per_tick=256 chunked_copy_enabled=true sync_wait_threshold_copies=320 warn_threshold_copies=500
me.cx.vy.cn.wd.WorldSection	VOXY_PERF world_section_cache pool_size=21 allocations=182277 hits=180207 misses=2070 offers=180228 rejects=0 hit_pct=98.86
me.cx.vy.ct.ce.rg.ul.UploadStream	VOXY_PERF upload_stream coherent=true buffer_bytes=67108864 used_bytes=6560 remaining_bytes=67102304 threshold_bytes=8388608 queued_frames=1 pending_copies=0 glfinish_stalls=0 backpressure_observations=0
me.cx.vy.ct.ce.rg.bg.RenderDataFactory	Missing model summary: 3 misses in last 5s (594 unique IDs total, fallback model 1)
me.cx.vy.ct.ce.rg.hl.AsyncNodeManager$SyncResults	Expanding scatter update buffer to 37280
me.cx.vy.ct.ce.rg.hl.AsyncNodeManager	VOXY_PERF async_node copy_batches=1762 avg_copy_batch=56 max_copy_batch=474 copy_dispatch_batches=1881 avg_copy_dispatched_per_tick=53 max_copy_dispatched_per_tick=256 pending_copy_remaining=0 pending_result_age_ticks=1 sync_wait_events=283 result_copy_entries=298 result_scatter_entries=887 request_inflight_deferred=12 request_rerun_executed=12 copy_budget_per_tick=256 chunked_copy_enabled=true sync_wait_threshold_copies=320 warn_threshold_copies=500
me.cx.vy.ct.ce.rg.hl.AsyncNodeManager$SyncResults	Expanding scatter update buffer to 55920
me.cx.vy.ct.ce.rg.hl.AsyncNodeManager	Large amount of copies, lag will probably happen: 604
me.cx.vy.ct.ce.rg.bg.RenderDataFactory	Missing model summary: 72 misses in last 5s (665 unique IDs total, fallback model 1)
me.cx.vy.ct.ce.rg.ul.UploadStream	VOXY_PERF upload_stream coherent=true buffer_bytes=67108864 used_bytes=6560 remaining_bytes=67102304 threshold_bytes=8388608 queued_frames=1 pending_copies=0 glfinish_stalls=0 backpressure_observations=0
me.cx.vy.cn.wd.WorldSection	VOXY_PERF world_section_cache pool_size=21 allocations=284109 hits=282039 misses=2070 offers=282060 rejects=0 hit_pct=99.27
me.cx.vy.ct.ce.rg.ul.UploadStream	VOXY_PERF upload_stream coherent=true buffer_bytes=67108864 used_bytes=6560 remaining_bytes=67102304 threshold_bytes=8388608 queued_frames=1 pending_copies=0 glfinish_stalls=0 backpressure_observations=0
me.cx.vy.ct.ce.rg.ul.UploadStream	VOXY_PERF upload_stream coherent=true buffer_bytes=67108864 used_bytes=3280 remaining_bytes=67105584 threshold_bytes=8388608 queued_frames=1 pending_copies=0 glfinish_stalls=0 backpressure_observations=0
me.cx.vy.ct.ce.rg.ul.UploadStream	VOXY_PERF upload_stream coherent=true buffer_bytes=67108864 used_bytes=6560 remaining_bytes=67102304 threshold_bytes=8388608 queued_frames=1 pending_copies=0 glfinish_stalls=0 backpressure_observations=0
me.cx.vy.ct.ce.rg.ul.UploadStream	VOXY_PERF upload_stream coherent=true buffer_bytes=67108864 used_bytes=6560 remaining_bytes=67102304 threshold_bytes=8388608 queued_frames=1 pending_copies=0 glfinish_stalls=0 backpressure_observations=0
me.cx.vy.ct.ce.rg.ul.UploadStream	VOXY_PERF upload_stream coherent=true buffer_bytes=67108864 used_bytes=3280 remaining_bytes=67105584 threshold_bytes=8388608 queued_frames=1 pending_copies=0 glfinish_stalls=0 backpressure_observations=0
me.cx.vy.ct.ce.rg.ul.UploadStream	VOXY_PERF upload_stream coherent=true buffer_bytes=67108864 used_bytes=6560 remaining_bytes=67102304 threshold_bytes=8388608 queued_frames=2 pending_copies=0 glfinish_stalls=0 backpressure_observations=0
me.cx.vy.ct.ce.rg.ul.UploadStream	VOXY_PERF upload_stream coherent=true buffer_bytes=67108864 used_bytes=9840 remaining_bytes=67099024 threshold_bytes=8388608 queued_frames=2 pending_copies=0 glfinish_stalls=0 backpressure_observations=0
me.cx.vy.ct.ce.rg.ul.UploadStream	VOXY_PERF upload_stream coherent=true buffer_bytes=67108864 used_bytes=3280 remaining_bytes=67105584 threshold_bytes=8388608 queued_frames=1 pending_copies=0 glfinish_stalls=0 backpressure_observations=0
me.cx.vy.ct.ce.rg.ul.UploadStream	VOXY_PERF upload_stream coherent=true buffer_bytes=67108864 used_bytes=3280 remaining_bytes=67105584 threshold_bytes=8388608 queued_frames=1 pending_copies=0 glfinish_stalls=0 backpressure_observations=0
me.cx.vy.cn.wd.WorldSection	VOXY_PERF world_section_cache pool_size=21 allocations=284151 hits=282081 misses=2070 offers=282102 rejects=0 hit_pct=99.27
me.cx.vy.ct.ce.rg.ul.UploadStream	VOXY_PERF upload_stream coherent=true buffer_bytes=67108864 used_bytes=6560 remaining_bytes=67102304 threshold_bytes=8388608 queued_frames=1 pending_copies=0 glfinish_stalls=0 backpressure_observations=0
me.cx.vy.ct.ce.rg.ul.UploadStream	VOXY_PERF upload_stream coherent=true buffer_bytes=67108864 used_bytes=3280 remaining_bytes=67105584 threshold_bytes=8388608 queued_frames=1 pending_copies=0 glfinish_stalls=0 backpressure_observations=0
me.cx.vy.ct.ce.rg.ul.UploadStream	VOXY_PERF upload_stream coherent=true buffer_bytes=67108864 used_bytes=6560 remaining_bytes=67102304 threshold_bytes=8388608 queued_frames=1 pending_copies=0 glfinish_stalls=0 backpressure_observations=0
me.cx.vy.ct.ce.rg.ul.UploadStream	VOXY_PERF upload_stream coherent=true buffer_bytes=67108864 used_bytes=6560 remaining_bytes=67102304 threshold_bytes=8388608 queued_frames=1 pending_copies=0 glfinish_stalls=0 backpressure_observations=0
me.cx.vy.ct.ce.rg.ul.UploadStream	VOXY_PERF upload_stream coherent=true buffer_bytes=67108864 used_bytes=3280 remaining_bytes=67105584 threshold_bytes=8388608 queued_frames=1 pending_copies=0 glfinish_stalls=0 backpressure_observations=0
me.cx.vy.ct.ce.rg.ul.UploadStream	VOXY_PERF upload_stream coherent=true buffer_bytes=67108864 used_bytes=6560 remaining_bytes=67102304 threshold_bytes=8388608 queued_frames=1 pending_copies=0 glfinish_stalls=0 backpressure_observations=0
me.cx.vy.cn.wd.WorldSection	VOXY_PERF world_section_cache pool_size=21 allocations=284157 hits=282087 misses=2070 offers=282108 rejects=0 hit_pct=99.27
me.cx.vy.ct.ce.rg.ul.UploadStream	VOXY_PERF upload_stream coherent=true buffer_bytes=67108864 used_bytes=6560 remaining_bytes=67102304 threshold_bytes=8388608 queued_frames=2 pending_copies=0 glfinish_stalls=0 backpressure_observations=0
me.cx.vy.ct.ce.rg.ul.UploadStream	VOXY_PERF upload_stream coherent=true buffer_bytes=67108864 used_bytes=6560 remaining_bytes=67102304 threshold_bytes=8388608 queued_frames=1 pending_copies=0 glfinish_stalls=0 backpressure_observations=0
me.cx.vy.ct.ce.rg.ul.UploadStream	VOXY_PERF upload_stream coherent=true buffer_bytes=67108864 used_bytes=6560 remaining_bytes=67102304 threshold_bytes=8388608 queued_frames=1 pending_copies=0 glfinish_stalls=0 backpressure_observations=0
me.cx.vy.ct.ce.rg.ul.UploadStream	VOXY_PERF upload_stream coherent=true buffer_bytes=67108864 used_bytes=6560 remaining_bytes=67102304 threshold_bytes=8388608 queued_frames=1 pending_copies=0 glfinish_stalls=0 backpressure_observations=0
me.cx.vy.ct.ce.rg.ul.UploadStream	VOXY_PERF upload_stream coherent=true buffer_bytes=67108864 used_bytes=3280 remaining_bytes=67105584 threshold_bytes=8388608 queued_frames=1 pending_copies=0 glfinish_stalls=0 backpressure_observations=0
me.cx.vy.ct.ce.rg.ul.UploadStream	VOXY_PERF upload_stream coherent=true buffer_bytes=67108864 used_bytes=6560 remaining_bytes=67102304 threshold_bytes=8388608 queued_frames=1 pending_copies=0 glfinish_stalls=0 backpressure_observations=0
me.cx.vy.ct.ce.rg.ul.UploadStream	VOXY_PERF upload_stream coherent=true buffer_bytes=67108864 used_bytes=6560 remaining_bytes=67102304 threshold_bytes=8388608 queued_frames=1 pending_copies=0 glfinish_stalls=0 backpressure_observations=0
me.cx.vy.ct.ce.rg.ul.UploadStream	VOXY_PERF upload_stream coherent=true buffer_bytes=67108864 used_bytes=3280 remaining_bytes=67105584 threshold_bytes=8388608 queued_frames=1 pending_copies=0 glfinish_stalls=0 backpressure_observations=0
me.cx.vy.ct.ce.rg.ul.UploadStream	VOXY_PERF upload_stream coherent=true buffer_bytes=67108864 used_bytes=6560 remaining_bytes=67102304 threshold_bytes=8388608 queued_frames=1 pending_copies=0 glfinish_stalls=0 backpressure_observations=0
me.cx.vy.ct.ce.rg.ul.UploadStream	VOXY_PERF upload_stream coherent=true buffer_bytes=67108864 used_bytes=6560 remaining_bytes=67102304 threshold_bytes=8388608 queued_frames=1 pending_copies=0 glfinish_stalls=0 backpressure_observations=0
me.cx.vy.ct.ce.rg.ul.UploadStream	VOXY_PERF upload_stream coherent=true buffer_bytes=67108864 used_bytes=9840 remaining_bytes=67099024 threshold_bytes=8388608 queued_frames=2 pending_copies=0 glfinish_stalls=0 backpressure_observations=0
me.cx.vy.ct.ce.rg.ul.UploadStream	VOXY_PERF upload_stream coherent=true buffer_bytes=67108864 used_bytes=3280 remaining_bytes=67105584 threshold_bytes=8388608 queued_frames=1 pending_copies=0 glfinish_stalls=0 backpressure_observations=0
me.cx.vy.ct.ce.rg.ul.UploadStream	VOXY_PERF upload_stream coherent=true buffer_bytes=67108864 used_bytes=3280 remaining_bytes=67105584 threshold_bytes=8388608 queued_frames=1 pending_copies=0 glfinish_stalls=0 backpressure_observations=0
me.cx.vy.ct.ce.rg.ul.UploadStream	VOXY_PERF upload_stream coherent=true buffer_bytes=67108864 used_bytes=6560 remaining_bytes=67102304 threshold_bytes=8388608 queued_frames=1 pending_copies=0 glfinish_stalls=0 backpressure_observations=0
me.cx.vy.ct.ce.rg.ul.UploadStream	VOXY_PERF upload_stream coherent=true buffer_bytes=67108864 used_bytes=3280 remaining_bytes=67105584 threshold_bytes=8388608 queued_frames=1 pending_copies=0 glfinish_stalls=0 backpressure_observations=0
me.cx.vy.ct.ce.rg.ul.UploadStream	VOXY_PERF upload_stream coherent=true buffer_bytes=67108864 used_bytes=6560 remaining_bytes=67102304 threshold_bytes=8388608 queued_frames=1 pending_copies=0 glfinish_stalls=0 backpressure_observations=0
me.cx.vy.ct.ce.rg.ul.UploadStream	VOXY_PERF upload_stream coherent=true buffer_bytes=67108864 used_bytes=3280 remaining_bytes=67105584 threshold_bytes=8388608 queued_frames=1 pending_copies=0 glfinish_stalls=0 backpressure_observations=0
me.cx.vy.ct.ce.rg.ul.UploadStream	VOXY_PERF upload_stream coherent=true buffer_bytes=67108864 used_bytes=3280 remaining_bytes=67105584 threshold_bytes=8388608 queued_frames=1 pending_copies=0 glfinish_stalls=0 backpressure_observations=0
me.cx.vy.ct.ce.rg.ul.UploadStream	VOXY_PERF upload_stream coherent=true buffer_bytes=67108864 used_bytes=6560 remaining_bytes=67102304 threshold_bytes=8388608 queued_frames=2 pending_copies=0 glfinish_stalls=0 backpressure_observations=0
me.cx.vy.ct.ce.rg.ul.UploadStream	VOXY_PERF upload_stream coherent=true buffer_bytes=67108864 used_bytes=6560 remaining_bytes=67102304 threshold_bytes=8388608 queued_frames=1 pending_copies=0 glfinish_stalls=0 backpressure_observations=0
me.cx.vy.ct.ce.rg.ul.UploadStream	VOXY_PERF upload_stream coherent=true buffer_bytes=67108864 used_bytes=6560 remaining_bytes=67102304 threshold_bytes=8388608 queued_frames=1 pending_copies=0 glfinish_stalls=0 backpressure_observations=0
me.cx.vy.ct.ce.rg.ul.UploadStream	VOXY_PERF upload_stream coherent=true buffer_bytes=67108864 used_bytes=6560 remaining_bytes=67102304 threshold_bytes=8388608 queued_frames=1 pending_copies=0 glfinish_stalls=0 backpressure_observations=0
me.cx.vy.ct.ce.rg.ul.UploadStream	VOXY_PERF upload_stream coherent=true buffer_bytes=67108864 used_bytes=9840 remaining_bytes=67099024 threshold_bytes=8388608 queued_frames=2 pending_copies=0 glfinish_stalls=0 backpressure_observations=0
me.cx.vy.ct.ce.rg.ul.UploadStream	VOXY_PERF upload_stream coherent=true buffer_bytes=67108864 used_bytes=6560 remaining_bytes=67102304 threshold_bytes=8388608 queued_frames=1 pending_copies=0 glfinish_stalls=0 backpressure_observations=0
me.cx.vy.cn.wd.WorldSection	VOXY_PERF world_section_cache pool_size=21 allocations=284165 hits=282095 misses=2070 offers=282116 rejects=0 hit_pct=99.27
me.cx.vy.ct.ce.rg.hl.AsyncNodeManager	VOXY_PERF async_node copy_batches=1854 avg_copy_batch=69 max_copy_batch=604 copy_dispatch_batches=2063 avg_copy_dispatched_per_tick=62 max_copy_dispatched_per_tick=604 pending_copy_remaining=0 pending_result_age_ticks=0 sync_wait_events=374 result_copy_entries=0 result_scatter_entries=0 request_inflight_deferred=12 request_rerun_executed=12 copy_budget_per_tick=256 chunked_copy_enabled=true sync_wait_threshold_copies=320 warn_threshold_copies=500
me.cx.vy.ct.ce.rg.ul.UploadStream	VOXY_PERF upload_stream coherent=true buffer_bytes=67108864 used_bytes=6560 remaining_bytes=67102304 threshold_bytes=8388608 queued_frames=1 pending_copies=0 glfinish_stalls=0 backpressure_observations=0
me.cx.vy.ct.ce.rg.ul.UploadStream	VOXY_PERF upload_stream coherent=true buffer_bytes=67108864 used_bytes=6560 remaining_bytes=67102304 threshold_bytes=8388608 queued_frames=1 pending_copies=0 glfinish_stalls=0 backpressure_observations=0
me.cx.vy.ct.ce.rg.ul.UploadStream	VOXY_PERF upload_stream coherent=true buffer_bytes=67108864 used_bytes=3280 remaining_bytes=67105584 threshold_bytes=8388608 queued_frames=1 pending_copies=0 glfinish_stalls=0 backpressure_observations=0
me.cx.vy.ct.ce.rg.ul.UploadStream	VOXY_PERF upload_stream coherent=true buffer_bytes=67108864 used_bytes=6560 remaining_bytes=67102304 threshold_bytes=8388608 queued_frames=1 pending_copies=0 glfinish_stalls=0 backpressure_observations=0
me.cx.vy.ct.ce.rg.ul.UploadStream	VOXY_PERF upload_stream coherent=true buffer_bytes=67108864 used_bytes=6560 remaining_bytes=67102304 threshold_bytes=8388608 queued_frames=1 pending_copies=0 glfinish_stalls=0 backpressure_observations=0
me.cx.vy.cn.wd.WorldSection	VOXY_PERF world_section_cache pool_size=21 allocations=284220 hits=282150 misses=2070 offers=282171 rejects=0 hit_pct=99.27
me.cx.vy.ct.ce.rg.hl.AsyncNodeManager	VOXY_PERF async_node copy_batches=1854 avg_copy_batch=69 max_copy_batch=604 copy_dispatch_batches=2063 avg_copy_dispatched_per_tick=62 max_copy_dispatched_per_tick=604 pending_copy_remaining=0 pending_result_age_ticks=0 sync_wait_events=374 result_copy_entries=0 result_scatter_entries=0 request_inflight_deferred=12 request_rerun_executed=12 copy_budget_per_tick=256 chunked_copy_enabled=true sync_wait_threshold_copies=320 warn_threshold_copies=500
me.cx.vy.ct.ce.rg.bg.RenderDataFactory	Missing model summary: 14 misses in last 5s (679 unique IDs total, fallback model 1)
me.cx.vy.ct.ce.rg.ul.UploadStream	VOXY_PERF upload_stream coherent=true buffer_bytes=67108864 used_bytes=90784 remaining_bytes=67018080 threshold_bytes=8388608 queued_frames=1 pending_copies=0 glfinish_stalls=0 backpressure_observations=0
me.cx.vy.ct.ce.rg.bg.RenderDataFactory	Missing model summary: 15 misses in last 5s (694 unique IDs total, fallback model 1)
me.cx.vy.ct.ce.rg.hl.AsyncNodeManager	VOXY_PERF async_node copy_batches=1854 avg_copy_batch=69 max_copy_batch=604 copy_dispatch_batches=2063 avg_copy_dispatched_per_tick=62 max_copy_dispatched_per_tick=604 pending_copy_remaining=0 pending_result_age_ticks=0 sync_wait_events=374 result_copy_entries=0 result_scatter_entries=0 request_inflight_deferred=12 request_rerun_executed=12 copy_budget_per_tick=256 chunked_copy_enabled=true sync_wait_threshold_copies=320 warn_threshold_copies=500
me.cx.vy.cn.wd.WorldSection	VOXY_PERF world_section_cache pool_size=20 allocations=416863 hits=414793 misses=2070 offers=414814 rejects=0 hit_pct=99.50
me.cx.vy.ct.ce.rg.ul.UploadStream	VOXY_PERF upload_stream coherent=true buffer_bytes=67108864 used_bytes=6560 remaining_bytes=67102304 threshold_bytes=8388608 queued_frames=1 pending_copies=0 glfinish_stalls=0 backpressure_observations=0
me.cx.vy.ct.ce.rg.hl.AsyncNodeManager	VOXY_PERF async_node copy_batches=1854 avg_copy_batch=69 max_copy_batch=604 copy_dispatch_batches=2063 avg_copy_dispatched_per_tick=62 max_copy_dispatched_per_tick=604 pending_copy_remaining=0 pending_result_age_ticks=0 sync_wait_events=374 result_copy_entries=0 result_scatter_entries=0 request_inflight_deferred=12 request_rerun_executed=12 copy_budget_per_tick=256 chunked_copy_enabled=true sync_wait_threshold_copies=320 warn_threshold_copies=500
me.cx.vy.ct.ce.rg.bg.RenderDataFactory	Missing model summary: 7 misses in last 5s (701 unique IDs total, fallback model 1)
me.cx.vy.ct.ce.rg.ul.UploadStream	VOXY_PERF upload_stream coherent=true buffer_bytes=67108864 used_bytes=9840 remaining_bytes=67099024 threshold_bytes=8388608 queued_frames=2 pending_copies=0 glfinish_stalls=0 backpressure_observations=0
me.cx.vy.ct.ce.rg.ul.UploadStream	VOXY_PERF upload_stream coherent=true buffer_bytes=67108864 used_bytes=6560 remaining_bytes=67102304 threshold_bytes=8388608 queued_frames=1 pending_copies=0 glfinish_stalls=0 backpressure_observations=0
me.cx.vy.cn.wd.WorldSection	VOXY_PERF world_section_cache pool_size=21 allocations=424982 hits=422912 misses=2070 offers=422933 rejects=0 hit_pct=99.51
me.cx.vy.ct.ce.rg.ul.UploadStream	VOXY_PERF upload_stream coherent=true buffer_bytes=67108864 used_bytes=6560 remaining_bytes=67102304 threshold_bytes=8388608 queued_frames=2 pending_copies=0 glfinish_stalls=0 backpressure_observations=0
